i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
30;0.3;15.5;5.2;0.4;0.793925981975092;1.08894311879998;0.976861702345482;0.554585360716213;0.755710924405496;1.30932519320724;-0.220837220549583;-0.786584794521332;0.266024351119995;-0.00643383618444204;-0.063214510679245;0.0330834798514843;0.300303906202316;-0.187643736600876;0.261817932128906;-0.297759741544724;-0.0667005702853203;0.029894832521677;0.00133104342967272;0.279453843832016;0.268202304840088;-0.0815021544694901;-0.037294402718544;0.0189423244446516;0.756016671657562;-0.790491044521332;0.264430969953537;-0.112210780382156;-0.00499775260686874;0.0315256342291832
31;0.3;15.5;5.2;0.4;0.775576345853896;1.08890867045428;0.967801469069907;0.545645023146601;0.762797754285944;1.30553594602523;-0.222205147147179;-0.793960511684418;0.269182175397873;-0.00718029588460922;-0.0678843855857849;0.0310185384005308;0.270547926425934;-0.19503390789032;0.265063434839249;-0.293415695428848;-0.0454183928668499;0.0316936820745468;-0.00860993564128876;0.273793756961822;0.270183831453323;-0.0751882940530777;-0.0602121986448765;0.0166980493813753;0.745594024658203;-0.791851818561554;0.267388939857483;-0.114550463855267;-0.00265485770069063;0.0331286415457726
32;0.3;15.5;5.2;0.4;0.760338139868688;1.08817644268696;0.95726698150776;0.531577684885425;0.772048353683887;1.29793355052431;-0.223574340343475;-0.801843345165253;0.272057831287384;-0.00711340503767133;-0.0725671350955963;0.02795928157866;0.240210726857185;-0.199334010481834;0.26793909072876;-0.298443406820297;-0.0214729998260736;0.0256159864366055;-0.0160975195467472;0.266370743513107;0.271623194217682;-0.0551600717008114;-0.075864776968956;0.0124951712787151;0.733652830123901;-0.793113052845001;0.270582377910614;-0.119815930724144;-0.00155974028166384;0.0305009931325912
33;0.3;15.5;5.2;0.4;0.747147746814047;1.08597400615552;0.94468299365442;0.512810461750755;0.782850537843394;1.28631549118415;-0.224835231900215;-0.809427499771118;0.274483323097229;-0.00641993107274175;-0.0754389762878418;0.0260612741112709;0.208953365683556;-0.20110422372818;0.270188003778458;-0.305640518665314;-0.00142259278800339;0.0220847297459841;-0.0210185572504997;0.257248789072037;0.273191124200821;-0.0287297647446394;-0.0825429335236549;0.01451251283288;0.719727754592896;-0.794370174407959;0.273727625608444;-0.125994801521301;-0.00179994048085064;0.0267054513096809
34;0.3;15.5;5.2;0.4;0.736530388802836;1.08585752059307;0.933754069598616;0.492665275246973;0.796678638172083;1.27469872325501;-0.226065590977669;-0.8177170753479;0.27722692489624;-0.00552456732839346;-0.0762732699513435;0.0277588106691837;0.177023708820343;-0.201278895139694;0.272572457790375;-0.310246556997299;0.0112970378249884;0.0248176883906126;-0.0229527968913317;0.24897488951683;0.27490508556366;-0.00845985021442175;-0.0809272602200508;0.0168393608182669;0.707429468631744;-0.795725345611572;0.276373237371445;-0.12956178188324;-0.00285285199061036;0.0286488141864538
35;0.3;15.5;5.2;0.4;0.727600971753599;1.08652477231551;0.921194629190532;0.473013239810967;0.810324167221255;1.26188638791599;-0.22721303999424;-0.825986802577972;0.280071645975113;-0.00467014219611883;-0.0751539170742035;0.0272664874792099;0.145010992884636;-0.200804874300957;0.275180160999298;-0.308539897203445;0.0164505057036877;0.0259467847645283;-0.0233326572924852;0.241238042712212;0.276731818914413;0.00474653346464038;-0.0748782232403755;0.0163116231560707;0.693533301353455;-0.797251462936401;0.279399275779724;-0.131576493382454;-0.00417672703042626;0.0264414437115192
36;0.3;15.5;5.2;0.4;0.720172673795671;1.08791860975403;0.908019974582268;0.455527525066519;0.82349017466974;1.2491973388529;-0.228311896324158;-0.834220468997955;0.28296372294426;-0.00407835561782122;-0.0726313963532448;0.0276475176215172;0.113619521260262;-0.200397476553917;0.278062999248505;-0.3005510866642;0.0158074982464314;0.0301848873496056;-0.0230216830968857;0.23415344953537;0.278498083353043;0.0101655377075076;-0.0666908025741577;0.016694774851203;0.679028749465942;-0.799103140830994;0.28219148516655;-0.128261566162109;-0.00561415497213602;0.0246498882770538
37;0.3;15.5;5.2;0.4;0.713682198039341;1.08978510695685;0.896704993847444;0.44147548500318;0.836918833104539;1.23843754435452;-0.229370981454849;-0.841953456401825;0.285689264535904;-0.00407658098265529;-0.0709718093276024;0.0260912552475929;0.0833668485283852;-0.20044170320034;0.281280368566513;-0.288297027349472;0.012134775519371;0.0318232700228691;-0.0228079278022051;0.228076115250587;0.280227988958359;0.00901964772492647;-0.0591906122863293;0.0170911140739918;0.666392385959625;-0.800870180130005;0.284680902957916;-0.123434022068977;-0.00625731004402041;0.0242331065237522
38;0.3;15.5;5.2;0.4;0.708427358572223;1.09199270468498;0.886109427919472;0.43059364762929;0.849569610019422;1.22877489911471;-0.230465158820152;-0.849614799022675;0.288133472204208;-0.00421008840203285;-0.0677593946456909;0.0231147855520248;0.0545288734138012;-0.20104119181633;0.28417906165123;-0.272486090660095;0.00742126069962978;0.0266368631273508;-0.0230703745037317;0.222502484917641;0.281987339258194;0.004496353212744;-0.0542969144880772;0.0178009793162346;0.654398441314697;-0.802643239498138;0.287042438983917;-0.118053510785103;-0.00608817115426064;0.0231559295207262
39;0.3;15.5;5.2;0.4;0.704090613705895;1.0939666163754;0.875965762383628;0.422405058958654;0.861174589152351;1.21988324377614;-0.231579229235649;-0.856917560100555;0.29033887386322;-0.00454178266227245;-0.0649803429841995;0.021718580275774;0.0272524245083332;-0.202127695083618;0.286595612764359;-0.25654336810112;0.00357700441963971;0.0241099745035171;-0.0239427890628576;0.217163473367691;0.283904135227203;-0.00110644451342523;-0.0523639842867851;0.0195965971797705;0.642809748649597;-0.804382503032684;0.289365500211716;-0.113860599696636;-0.00568953948095441;0.0234056953340769
40;0.3;15.5;5.2;0.4;0.700781190399739;1.09561936590706;0.865982969709814;0.416152848136367;0.871752375416585;1.21133321575257;-0.232731193304062;-0.86402839422226;0.292440712451935;-0.00503536500036716;-0.0630242303013802;0.0204739794135094;0.00136697804555297;-0.203504115343094;0.288785189390182;-0.242554411292076;0.00121586350724101;0.020869355648756;-0.0253696739673614;0.211788967251778;0.285913169384003;-0.00604538666084409;-0.0531380400061607;0.0198549870401621;0.631312072277069;-0.806099653244019;0.291730493307114;-0.111034393310547;-0.00521450256928802;0.0226054191589355
41;0.3;15.5;5.2;0.4;0.698533397221224;1.09687711482526;0.856350094225741;0.411180467771835;0.881721603215582;1.20293929812165;-0.233931988477707;-0.871034264564514;0.294392377138138;-0.00551532488316298;-0.0617040283977985;0.0186251942068338;-0.0233952309936285;-0.204983830451965;0.290654748678207;-0.23046538233757;0.000639518955722451;0.0178113374859095;-0.0271704625338316;0.206179305911064;0.287839859724045;-0.00912288948893547;-0.0554811432957649;0.0183711685240269;0.620079398155212;-0.80778843164444;0.293833315372467;-0.109677463769913;-0.00487762549892068;0.0197989940643311
