i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
341;0.3;0.5;1.19575238792715;1.22669385577381;0.0693506359878567;0.0684114353621621;1.19183275031323;1.22621723030918;-0.155919119715691;-1.08227550983429;0.301349669694901;-0.000787669909186661;0.0110465791076422;-0.002195157809183;-0.130879521369934;0.113214679062366;0.0119294915348291;0.00205240864306688;-0.0164282470941544;-0.00286912173032761;-0.192029744386673;0.143886730074883;-0.0162410847842693;0.0145332952961326;-0.00664549134671688;-0.470329135656357;-0.086713083088398;-1.07779943943024;0.301390796899796;-0.00804524309933186;0.0127265490591526;-0.00212819292210042
342;0.3;0.5;1.19625075819938;1.22720719495154;0.0693523318759116;0.0684507786040006;1.19228947047593;1.2266896452402;-0.156732797622681;-1.08284723758698;0.301424622535706;-0.000812081736512482;0.0109968641772866;-0.00121980102267116;-0.130862236022949;0.113123744726181;0.011885060928762;0.00206362851895392;-0.016279075294733;-0.0025782969314605;-0.192028120160103;0.143852293491364;-0.0168705973774195;0.0148869147524238;-0.00710857659578323;-0.471067488193512;-0.0875246301293373;-1.07837784290314;0.301452815532684;-0.00803968030959368;0.0126662766560912;-0.00121114647481591
343;0.3;0.5;1.19680266310673;1.22769866788671;0.0693528371630272;0.0684050933437255;1.19280073783358;1.22713795604602;-0.157546132802963;-1.0834231376648;0.301605701446533;-0.000771407096181065;0.0110322963446379;-1.18725147331133E-05;-0.130848094820976;0.113081701099873;0.0119289541617036;0.00218752631917596;-0.0165971759706736;-0.00135454325936735;-0.191971629858017;0.143792778253555;-0.017104210332036;0.0150475548580289;-0.00738724926486611;-0.447937279939652;-0.0883369743824005;-1.0789612531662;0.301618725061417;-0.00801357626914978;0.0126925362274051;-3.822598955594E-05
344;0.3;0.5;1.19734615291033;1.22819996668796;0.0693519093906587;0.0683776471138731;1.19330286433127;1.22759590568026;-0.158352717757225;-1.08400166034698;0.301740556955338;-0.000690871558617801;0.0110618621110916;-0.000290691154077649;-0.130825042724609;0.113028012216091;0.0120383994653821;0.00240203342400491;-0.0169897805899382;-0.000265092414338142;-0.191917613148689;0.143739581108093;-0.0163305588066578;0.0157087594270706;-0.00787372514605522;-0.447843164205551;-0.0891440436244011;-1.07954668998718;0.301753312349319;-0.00793557520955801;0.0126663306728005;-0.000284095731331035
345;0.3;0.5;1.19789558831173;1.22875215033252;0.0693500375041941;0.068443647990508;1.19383485609129;1.22813315467819;-0.159152656793594;-1.08458375930786;0.301644563674927;-0.000643385224975646;0.0111030042171478;-0.00198840675875545;-0.13079996407032;0.112976245582104;0.0120810270309448;0.00258057471364737;-0.0173789132386446;-0.000412410270655528;-0.191944822669029;0.143730744719505;-0.0139814279973507;0.0162481479346752;-0.00832811277359724;-0.461496353149414;-0.0899439007043839;-1.08015930652618;0.301673710346222;-0.00788137409836054;0.0121315130963922;-0.00203814846463501
346;0.3;0.5;1.19847891041379;1.22924439762869;0.0694262468836215;0.0683142323440315;1.19437156534973;1.22857548434371;-0.160023704171181;-1.08519852161407;0.301417291164398;-0.000525395444128662;0.0115076517686248;-0.00255489139817655;-0.13077674806118;0.112923473119736;0.0120808370411396;0.00271052098833024;-0.0177565235644579;-0.000696918228641152;-0.191798284649849;0.143635138869286;-0.0168491378426552;0.0161944851279259;-0.00843052472919226;-0.451755195856094;-0.090738408267498;-1.08077681064606;0.301465749740601;-0.00780727528035641;0.0120002813637257;-0.00243480759672821
347;0.3;0.5;1.19895989731271;1.22969362236074;0.0694163477252857;0.0682925926523601;1.19486866502261;1.22903862621196;-0.160796046257019;-1.08571195602417;0.301275461912155;-0.000351266178768128;0.0120284073054791;-0.0017981567652896;-0.130752563476563;0.112871468067169;0.0120804747566581;0.00290045165456831;-0.0181320831179619;-0.000628127134405077;-0.191745340824127;0.14359213411808;-0.0166566409170628;0.016357347369194;-0.00861366651952267;-0.448692798614502;-0.0915167033672333;-1.08135282993317;0.30131858587265;-0.00765782967209816;0.0121917705982924;-0.00164530309848487
348;0.3;0.5;1.19939905024712;1.23019904388893;0.0694099272593203;0.0684683978718117;1.19531166725693;1.22955550303755;-0.161553964018822;-1.08618187904358;0.301193594932556;-0.000251916091656312;0.0124885905534029;-0.00175259553361684;-0.130721971392632;0.112820819020271;0.0120785804465413;0.00316765136085451;-0.018494987860322;-0.000872321077622473;-0.191860049962997;0.1436438113451;-0.0123551366850734;0.0165126770734787;-0.00874687824398279;-0.451995760202408;-0.0922779440879822;-1.08187246322632;0.301241546869278;-0.00753666181117296;0.0125013329088688;-0.00152192974928767
349;0.3;0.5;1.19980847172908;1.23061069644359;0.0694073347252232;0.0685140932786505;1.19570863162695;1.2299562762589;-0.162303224205971;-1.08661842346191;0.301073789596558;0.000135338152176701;0.0135627007111907;-0.00206683133728802;-0.130684852600098;0.112773358821869;0.0120258880779147;0.00365122221410274;-0.0196125544607639;-0.00162200932390988;-0.191853389143944;0.143637433648109;-0.0120297968387604;0.0165001358836889;-0.00873742997646332;-0.45341032743454;-0.0930277481675148;-1.08234214782715;0.30112361907959;-0.00743819819763303;0.0128193227574229;-0.00192999769933522
350;0.3;0.5;1.20021261839305;1.23100450462953;0.0692880026604743;0.0685389024197401;1.19602286850334;1.23025508930728;-0.163042187690735;-1.08703970909119;0.301055282354355;-8.94213808351196E-05;0.0129671357572079;-0.000740424729883671;-0.130637601017952;0.112735383212566;0.0120141729712486;0.00390145601704717;-0.0189856458455324;-0.000888889655470848;-0.191819325089455;0.143628388643265;-0.0124447448179126;0.0167744401842356;-0.00876756198704243;-0.457238554954529;-0.0938887968659401;-1.08272278308868;0.301078885793686;-0.00740161444991827;0.0136379431933165;-0.00048522831639275
351;0.3;0.5;1.2006374953774;1.23140470180086;0.069270572556782;0.0685432075305782;1.1963648930679;1.23057141957945;-0.163774341344833;-1.08746957778931;0.30108979344368;0.000256649364018813;0.0136046893894672;-0.000803698145318776;-0.130578920245171;0.112708933651447;0.0120326932519674;0.00462583918124437;-0.01988735049963;-0.000842577312141657;-0.191757798194885;0.143617123365402;-0.0130102094262838;0.0172801520675421;-0.0088482704013586;-0.461202710866928;-0.0946407094597817;-1.08311605453491;0.30111438035965;-0.00741391908377409;0.0138062452897429;-0.000645208987407386
352;0.3;0.5;1.20109403150098;1.23182355825099;0.0692659839711149;0.0685301704205025;1.1967766984034;1.23094438820414;-0.164501637220383;-1.08792090415955;0.301086992025375;-2.20949841605034E-05;0.0126897552981973;-0.000680190918501467;-0.130508542060852;0.11269199848175;0.0120544312521815;0.00500138942152262;-0.0191228408366442;-0.000439859199104831;-0.191671401262283;0.143602982163429;-0.0134880617260933;0.0179979670792818;-0.00899255461990833;-0.463596194982529;-0.0953725129365921;-1.08356881141663;0.301109373569489;-0.00737179676070809;0.0136715639382601;-0.000717925431672484
353;0.3;0.5;1.20157397680854;1.23225507449764;0.0692634815955074;0.0685015038433126;1.19720359372488;1.23132107192066;-0.165219902992249;-1.08838903903961;0.301050186157227;7.50861290725879E-05;0.0125406002625823;-0.000761712377425283;-0.130428016185761;0.11268112808466;0.0120811387896538;0.00565208960324526;-0.0191518999636173;-0.000168994069099426;-0.191562637686729;0.143584430217743;-0.0137954223901033;0.0188582018017769;-0.00919143483042717;-0.464733153581619;-0.0960937216877937;-1.0840300321579;0.301072925329208;-0.00729028834030032;0.0135407326743007;-0.00068611023016274
354;0.3;0.5;1.20207263530345;1.23269398681344;0.0692581917144611;0.0684538567689176;1.19763014746912;1.23168504443755;-0.165930077433586;-1.08886992931366;0.300961256027222;0.00012121274630772;0.0123613234609365;-0.0013424726203084;-0.130336672067642;0.112675629556179;0.0120748672634363;0.00640626763924956;-0.0191436689347029;-0.000576080346945673;-0.191427305340767;0.143560335040092;-0.0139796677976847;0.0199961476027966;-0.00948142819106579;-0.466191709041595;-0.0968108251690865;-1.0844851732254;0.300986886024475;-0.00723930587992072;0.0134670529514551;-0.00121951091568917
355;0.3;0.5;1.20258678050856;1.23313567845515;0.0692570356673866;0.0683831242720776;1.19808000826713;1.2320587079432;-0.1666369587183;-1.08936178684235;0.300913393497467;0.000158792376169004;0.0122544942423701;-0.000888340175151825;-0.130234077572823;0.112673901021481;0.0120842689648271;0.00722205638885498;-0.0191249903291464;-0.000517392531037331;-0.191260918974876;0.143528014421463;-0.0140793416649103;0.0213659293949604;-0.00985591486096382;-0.467022150754929;-0.0975199863314629;-1.08495938777924;0.300925016403198;-0.00719796121120453;0.013489032164216;-0.00111538614146411
356;0.3;0.5;1.20309683009853;1.23355746202213;0.0692542046396753;0.0682713071494035;1.19852538738642;1.23240988959814;-0.167331993579865;-1.08984470367432;0.300814360380173;0.000290381780359894;0.0123369032517076;-0.00158511369954795;-0.130123347043991;0.112676605582237;0.0120259951800108;0.00809239409863949;-0.0190680827945471;-0.00137611059471965;-0.191048130393028;0.143484756350517;-0.014235126785934;0.0230148192495108;-0.0103045152500272;-0.469444155693054;-0.098219022154808;-1.0854240655899;0.300829917192459;-0.00711368583142757;0.013705225661397;-0.0014909659512341
