i;T_Z;k_f;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
28;0.3;0.5;0.4;1.57562154563782;1.21898260019624;1.16800297149844;0.37741244955806;1.27767332232546;0.970222734496314;-0.145411595702171;-0.655571579933167;0.319354861974716;0.0308851692825556;0.00964244548231363;0.0190925747156143;0.907260358333588;0.516804218292236;0.31892853975296;-0.044641200453043;0.0306090917438269;0.019234562292695;0.746494472026825;0.175344869494438;0.318939954042435;0.025501511991024;-0.0419315174221993;0.0197503454983234;1.01826250553131;-0.756038129329681;0.319529920816421;-0.00312816398218274;-0.003623450640589;0.0192239936441183
29;0.3;0.5;0.4;1.5721787828394;1.21522686633355;1.16523137045698;0.380670098525202;1.2806738680077;0.965886913174738;-0.143426537513733;-0.65562629699707;0.321299761533737;0.0310262814164162;0.0100321555510163;0.0174479391425848;0.902230858802795;0.518403828144074;0.320887923240662;-0.0404566526412964;0.0292953327298164;0.017759433016181;0.747860372066498;0.170439064502716;0.320944279432297;0.025737464427948;-0.0391594842076302;0.0180640146136284;1.01737952232361;-0.757082879543304;0.321475684642792;-0.00314428168348968;-0.00368526880629361;0.0176057983189821
30;0.3;0.5;0.4;1.56884699840093;1.21158784351995;1.16246076858103;0.383853676275847;1.28344523217018;0.961843773181593;-0.141441166400909;-0.655648589134216;0.32303449511528;0.0309331528842449;0.0102699808776379;0.0153702404350042;0.897607147693634;0.519791543483734;0.322663486003876;-0.0358187891542912;0.0268210079520941;0.0158143173903227;0.749150931835175;0.16580793261528;0.322740375995636;0.0241509061306715;-0.0360109582543373;0.015972688794136;1.01649296283722;-0.758135616779327;0.32321709394455;-0.00316223478876054;-0.00374566717073321;0.0155599629506469
31;0.3;0.5;0.4;1.56560570552855;1.20774738290516;1.15971201802125;0.387244129780064;1.28587945056559;0.957757056695164;-0.139474421739578;-0.655656158924103;0.324563562870026;0.0307143107056618;0.0103785349056125;0.0134470611810684;0.893438398838043;0.520869374275208;0.324242115020752;-0.0307606346905231;0.0235739108175039;0.0140219070017338;0.750251293182373;0.161070168018341;0.324487745761871;0.0202913954854012;-0.0324193798005581;0.0139826135709882;1.01560652256012;-0.759193480014801;0.324755311012268;-0.00314862513914704;-0.00376530853100121;0.0137032028287649
32;0.3;0.5;0.4;1.56243991931516;1.20401664506459;1.15698428350273;0.390098389707113;1.28791920144789;0.954546616427937;-0.13752506673336;-0.655654728412628;0.32589328289032;0.0306482538580894;0.0105017153546214;0.0115887392312288;0.889756798744202;0.521592259407043;0.325615525245666;-0.0254627894610167;0.020057488232851;0.0119339982047677;0.750794589519501;0.15708401799202;0.325863420963287;0.0154382875189185;-0.0293178576976061;0.0121027119457722;1.01472163200378;-0.76025003194809;0.326088547706604;-0.00310183479450643;-0.00370575324632227;0.0116452993825078
33;0.3;0.5;0.4;1.55932875673072;1.20005495844902;1.15423856534654;0.392812881470379;1.2895642592112;0.951728539776501;-0.135552421212196;-0.655636668205261;0.327055633068085;0.0305695552378893;0.0105999605730176;0.0100593622773886;0.886575937271118;0.521970987319946;0.326814472675323;-0.0200915392488241;0.0167405623942614;0.010696112178266;0.750816881656647;0.153363555669785;0.327067673206329;0.009953991509974;-0.0267789624631405;0.0106801986694336;1.01383972167969;-0.76129823923111;0.327241033315659;-0.00304164760746062;-0.00361449411138892;0.0102202044799924
34;0.3;0.5;0.4;1.5563698850702;1.19588157913695;1.15155363403732;0.395461427733967;1.29086262037747;0.949234592465233;-0.133640497922897;-0.655630052089691;0.328085005283356;0.0304347947239876;0.0105886040255427;0.00903045758605003;0.883879542350769;0.522054195404053;0.327916741371155;-0.0150960301980376;0.0138715170323849;0.00977549888193607;0.750305116176605;0.149834349751472;0.328152298927307;0.00445115892216563;-0.025009885430336;0.00957330502569675;1.01295840740204;-0.762338638305664;0.328282326459885;-0.00304913520812988;-0.00358107103966176;0.00914637930691242
35;0.3;0.5;0.4;1.5534990644979;1.19138842576817;1.1488460787148;0.398125405852609;1.29189146616208;0.946980612460811;-0.13170750439167;-0.655602216720581;0.329022258520126;0.0303843300789595;0.0105971321463585;0.00795171409845352;0.881615817546845;0.521910071372986;0.32893630862236;-0.0106395892798901;0.0117250243201852;0.00891030207276344;0.749300122261047;0.146415203809738;0.329133898019791;-0.000586432754062116;-0.0239866506308317;0.00850458815693855;1.01207208633423;-0.763377726078033;0.329223781824112;-0.00309491902589798;-0.00358450971543789;0.00814464967697859
36;0.3;0.5;0.4;1.55073376108398;1.1865835174047;1.1461126083597;0.400879325917924;1.29273570853066;0.944887658734728;-0.129748314619064;-0.655549764633179;0.329784750938416;0.0304553154855967;0.0106610022485256;0.00599949806928635;0.879730343818665;0.521619737148285;0.329793065786362;-0.00675569847226143;0.0102977156639099;0.00700023490935564;0.747877717018127;0.143044620752335;0.329937696456909;-0.00479024089872837;-0.0233582351356745;0.00635038269683719;1.01118218898773;-0.764415264129639;0.329998254776001;-0.00312920939177275;-0.00358271179720759;0.00627701031044126
37;0.3;0.5;0.4;1.54796712281077;1.18159915464743;1.14333713214572;0.403585763755778;1.29343461825485;0.942958166836331;-0.127760320901871;-0.655472636222839;0.330375790596008;0.0306437984108925;0.0108176684007049;0.00468508200719953;0.878039598464966;0.521204352378845;0.33067324757576;-0.0110893119126558;0.00698777893558145;0.0136528452858329;0.746179103851318;0.139767229557037;0.330672115087509;-0.00578215532004833;-0.0200328081846237;0.00786122679710388;1.01027488708496;-0.765452921390533;0.330663830041885;-0.00417239358648658;-0.00382714439183474;0.00671643298119307
38;0.3;0.5;0.4;1.54269613671146;1.1775347685578;1.14019018621415;0.403440739363338;1.29341034622843;0.941792257579459;-0.125735700130463;-0.655368685722351;0.330912083387375;0.0304471999406815;0.0106198433786631;0.00426174001768231;0.873811066150665;0.519713282585144;0.332328975200653;-0.0556195378303528;-0.0106528243049979;0.0151554578915238;0.744953036308289;0.137404456734657;0.331524550914764;0.00258926628157496;-0.00609880173578858;0.00649843038991094;1.00901484489441;-0.766611039638519;0.331386208534241;-0.00991046708077192;-0.00593053456395865;0.0057300771586597
39;0.3;0.5;0.4;1.53219758069176;1.17541446345799;1.13638008901391;0.39770063192073;1.29212686044316;0.941946255175197;-0.123719923198223;-0.655261039733887;0.331423699855804;0.0306249242275953;0.0107006281614304;0.00370154995471239;0.863927125930786;0.516140997409821;0.333422124385834;-0.116187356412411;-0.0332826599478722;0.00442678295075893;0.744854867458344;0.136684030294418;0.332152664661407;0.0143606727942824;0.0112199131399393;0.00405849330127239;1.00705051422119;-0.768034815788269;0.331954747438431;-0.017381077632308;-0.00889684539288282;0.00355091504752636
40;0.3;0.5;0.4;1.51642795693728;1.17511271796498;1.13187737217444;0.386760564935897;1.28965422315469;0.943376366584405;-0.121686175465584;-0.655148684978485;0.331849932670593;0.030685406178236;0.0106369880959392;0.00271025346592069;0.848363935947418;0.510422646999359;0.333575904369354;-0.162656366825104;-0.0520274005830288;0.00208162516355515;0.745839238166809;0.137498497962952;0.332749485969543;0.0221883095800877;0.0229675751179457;0.00596543354913592;1.00437355041504;-0.769760549068451;0.332298368215561;-0.0240314565598965;-0.0118484292179346;0.00156477186828852
41;0.3;0.5;0.4;1.499486350859;1.17532804926434;1.12715609719966;0.375062956019867;1.28696864761807;0.94510020478693;-0.119934231042862;-0.6551433801651;0.332130640745163;0.0308048315346241;0.0105177778750658;0.00138135824818164;0.831334888935089;0.503971099853516;0.334223330020905;-0.153110012412071;-0.0509927570819855;0.00870216079056263;0.74694961309433;0.138524323701859;0.333406984806061;0.0197303649038076;0.0190076846629381;0.00417618826031685;1.00117492675781;-0.771741509437561;0.332486271858215;-0.0283687803894281;-0.0140913352370262;0.00061476172413677
42;0.3;0.5;0.4;1.48524731484336;1.17413024411578;1.12192240416491;0.36691360024415;1.28513737524914;0.945954902785037;-0.117878563702106;-0.655045986175537;0.332366704940796;0.0309082269668579;0.0103142503648996;0.00065786245977506;0.817596316337585;0.498577147722244;0.334978818893433;-0.112720370292664;-0.0355259850621223;0.00423453934490681;0.747578144073486;0.138406291604042;0.33382385969162;0.0163016971200705;0.00499517936259508;0.00174237263854593;0.997733414173126;-0.77387273311615;0.332649528980255;-0.0300382636487484;-0.0152348969131708;0.000179387512616813
43;0.3;0.5;0.4;1.47566040987021;1.17164833073944;1.116687920609;0.363808777122764;1.28481686526165;0.945220756657498;-0.115811690688133;-0.654969394207001;0.332544386386871;0.0308815911412239;0.00995618104934692;0.000193391315406188;0.808574020862579;0.495284795761108;0.334990888834;-0.0694134458899498;-0.0128812752664089;-0.00419284030795097;0.748054444789887;0.136545047163963;0.33395704627037;0.0178108010441065;-0.0124481450766325;-0.00159475416876376;0.994293808937073;-0.776038348674774;0.332769513130188;-0.0296142213046551;-0.0153080029413104;-0.000240193199715577
44;0.3;0.5;0.4;1.47029215414296;1.16830992464593;1.11160889297545;0.36540636722075;1.28626702775068;0.942787648900993;-0.113753579556942;-0.654934585094452;0.33264023065567;0.0307706408202648;0.00945257674902678;-0.000868795206770301;0.803263783454895;0.494342654943466;0.334486365318298;-0.0403962284326553;0.00984140764921904;-0.00657881004735827;0.748853862285614;0.133009880781174;0.333777189254761;0.0224592536687851;-0.027609383687377;-0.00404542312026024;0.991005420684814;-0.778149366378784;0.332801848649979;-0.0280591547489166;-0.0146503839641809;-0.0014355928869918
45;0.3;0.5;0.4;1.46758883274791;1.16464762253344;1.10673173575527;0.370348157735925;1.28932876939582;0.939070864149775;-0.111715488135815;-0.654955983161926;0.332691073417664;0.0305504668504;0.00882609095424414;-0.00141096417792141;0.799657642841339;0.495355278253555;0.334082365036011;-0.030223174020648;0.0272691529244184;-0.00483598373830318;0.750185251235962;0.128326341509819;0.333461552858353;0.028048699721694;-0.0369215831160545;-0.00501143932342529;0.987911760807037;-0.780156016349793;0.33277028799057;-0.0263399109244347;-0.0135993435978889;-0.00215772399678826
46;0.3;0.5;0.4;1.46582896177081;1.1611373139825;1.10202184004345;0.376904663494978;1.29345844163105;0.934729316161363;-0.10969865322113;-0.655034005641937;0.332709938287735;0.0304186195135117;0.00834461767226458;-0.0016358969733119;0.795973777770996;0.497533559799194;0.333831876516342;-0.0339828617870808;0.0362501405179501;-0.0045170234516263;0.75204062461853;0.123198144137859;0.333145320415497;0.032969769090414;-0.0395960211753845;-0.00469948071986437;0.98497998714447;-0.782041132450104;0.332709133625031;-0.0249436236917973;-0.0124120386317372;-0.00220062816515565
47;0.3;0.5;0.4;1.46371643774488;1.15806130637577;1.09741469048007;0.383511003692381;1.29788322198963;0.930395916181079;-0.10769334435463;-0.655141830444336;0.332669526338577;0.0303603038191795;0.00814081914722919;-0.00209738733246922;0.791303753852844;0.499964237213135;0.333481550216675;-0.042761817574501;0.0365827344357967;-0.00580243533477187;0.754268229007721;0.118245676159859;0.332829177379608;0.0360153056681156;-0.0368240959942341;-0.00466435821726918;0.982152223587036;-0.783810555934906;0.332622498273849;-0.0241488479077816;-0.0113759059458971;-0.00229905475862324
48;0.3;0.5;0.4;1.46065830638245;1.15547678689312;1.09283950773022;0.389116704146106;1.30187996028857;0.926532068365425;-0.105691500008106;-0.655248522758484;0.332530647516251;0.0303655900061131;0.00823005754500628;-0.00265799346379936;0.785680174827576;0.501894176006317;0.332970201969147;-0.0487421900033951;0.0304477866739035;-0.00654630642384291;0.756626963615418;0.113863609731197;0.332473933696747;0.0362061001360416;-0.0309442393481731;-0.00441011553630233;0.979358315467835;-0.78549861907959;0.332463353872299;-0.0239854343235493;-0.0106964167207479;-0.0027131917886436
49;0.3;0.5;0.4;1.45667741710237;1.15312358191959;1.088243033313;0.393294892140802;1.30497454826992;0.923379187452694;-0.103687770664692;-0.655327618122101;0.332316428422928;0.0303754359483719;0.0085248239338398;-0.00345214642584324;0.779730796813965;0.502895474433899;0.332394361495972;-0.0480731017887592;0.0211708098649979;-0.00698252255097032;0.758703052997589;0.110163114964962;0.332129180431366;0.0314844660460949;-0.0246943756937981;-0.00451116962358356;0.97654139995575;-0.787152647972107;0.332241982221603;-0.0243153758347034;-0.010482027195394;-0.00342558091506362
50;0.3;0.5;0.4;1.4521661240695;1.1505583577044;1.08360172798977;0.396130117159804;1.30702628040141;0.920965546233273;-0.10168394446373;-0.655369937419891;0.332025408744812;0.0303179752081633;0.00882894638925791;-0.00409023789688945;0.774216592311859;0.502898037433624;0.331778019666672;-0.0407957993447781;0.012125707231462;-0.00715929502621293;0.760025262832642;0.107022203505039;0.331774294376373;0.0226417798548937;-0.0198405999690294;-0.00443736417219043;0.973668873310089;-0.788820385932922;0.331933945417404;-0.0248565804213285;-0.0106033384799957;-0.00422684382647276
51;0.3;0.5;0.4;1.44760644880925;1.14739051291939;1.07888451446323;0.398029414310807;1.30819031797916;0.919140967726686;-0.0996449664235115;-0.655368149280548;0.331689387559891;0.0303248222917318;0.00919340550899506;-0.00433824863284826;0.76970511674881;0.502126932144165;0.331176519393921;-0.0294068474322557;0.00569302681833506;-0.00660750642418861;0.760325372219086;0.104208052158356;0.331444203853607;0.0120715452358127;-0.0172851625829935;-0.00418748473748565;0.97074031829834;-0.790524125099182;0.331586092710495;-0.0253381673246622;-0.0108922868967056;-0.00433192728087306
52;0.3;0.5;0.4;1.44333386901071;1.14336368163197;1.07403477737822;0.399552522572995;1.308805763164;0.917650653634505;-0.0974896550178528;-0.655288219451904;0.331339299678802;0.0308011621236801;0.00972640514373779;-0.00455837370827794;0.766408383846283;0.5009526014328;0.330664306879044;-0.0173930730670691;0.00284201558679342;-0.00579212792217732;0.7596076130867;0.101457960903645;0.331130057573318;0.00233489065431058;-0.0170923247933388;-0.00438474817201495;0.967774033546448;-0.792269885540009;0.331251353025436;-0.0256368536502123;-0.0112010464072227;-0.00444831838831306
53;0.3;0.5;0.4;1.43970966546674;1.13868031047346;1.06922670428215;0.401223265717475;1.30925068442493;0.916233311594667;-0.0953813046216965;-0.655204892158508;0.331026464700699;0.0310387369245291;0.00998134352266789;-0.00393045600503683;0.76418936252594;0.499741941690445;0.330278962850571;-0.00761465961113572;0.003196164034307;-0.00418871082365513;0.758096218109131;0.0985649451613426;0.330825537443161;-0.00482904119417071;-0.0185847710818052;-0.00396575871855021;0.964792251586914;-0.794049322605133;0.330944180488586;-0.025728989392519;-0.011440547183156;-0.00374305271543562
54;0.3;0.5;0.4;1.43660151340135;1.13356080552899;1.06448109572923;0.403272551658635;1.30977672781523;0.91473550769294;-0.0933213979005814;-0.655133187770844;0.330675780773163;0.0311189033091068;0.0100440587848425;-0.00455275177955627;0.762563109397888;0.49868032336235;0.33012244105339;-0.00906065851449966;0.00223492993973196;0.00284144445322454;0.756132185459137;0.0954590514302254;0.330552995204926;-0.00743096461519599;-0.0186367724090815;-0.00193475396372378;0.961817622184753;-0.795851528644562;0.330600619316101;-0.0254589505493641;-0.0116476379334927;-0.00438695168122649
55;0.3;0.5;0.4;1.4315314892997;1.12928701203689;1.05985808898249;0.403797009948269;1.30987407911069;0.91382360751544;-0.0912855938076973;-0.655073344707489;0.330267488956451;0.0310372933745384;0.00992470700293779;-0.00483464589342475;0.758699536323547;0.496798038482666;0.330669194459915;-0.0482463873922825;-0.0130286039784551;0.0029042714741081;0.75467175245285;0.0930211171507835;0.330424696207046;0.000413828034652397;-0.00768822431564331;-0.00275557185523212;0.958934485912323;-0.797681033611298;0.330201685428619;-0.0240573585033417;-0.0119466036558151;-0.00459073903039098
56;0.3;0.5;0.4;1.42184409888814;1.12669823850113;1.05543418765383;0.401143166268023;1.30896328253275;0.914022199241995;-0.0892688855528832;-0.655035138130188;0.329842150211334;0.0308934859931469;0.00969758536666632;-0.00489712134003639;0.749563157558441;0.493007302284241;0.330538183450699;-0.103767044842243;-0.0336108580231667;-0.0062030921690166;0.754264891147614;0.0918916910886765;0.330086946487427;0.0129717066884041;0.00827608164399862;-0.00482329167425633;0.956226229667664;-0.799538731575012;0.329792559146881;-0.0222128070890903;-0.0121767790988088;-0.00459384312853217
57;0.3;0.5;0.4;1.40688391997107;1.12613916152068;1.0512036191776;0.395182126716771;1.30691726494109;0.915542203438229;-0.0872637778520584;-0.655023455619812;0.32940000295639;0.0307773742824793;0.00941346772015095;-0.00497233495116234;0.734414994716644;0.486977577209473;0.329513996839523;-0.15475906431675;-0.0537905767560005;-0.011388560757041;0.755136728286743;0.0923391059041023;0.329608470201492;0.0246291495859623;0.023442380130291;-0.00555390305817127;0.953697025775909;-0.801412165164948;0.329360216856003;-0.0205521564930677;-0.0122763169929385;-0.00475106062367559
58;0.3;0.5;0.4;1.38884674829181;1.12704308105411;1.04711071115973;0.387657130729528;1.30414298572502;0.918057510144342;-0.0852603539824486;-0.655041098594666;0.328936189413071;0.0307487454265356;0.00910096615552902;-0.00500265695154667;0.715899586677551;0.47943589091301;0.328397214412689;-0.179443925619125;-0.065791130065918;-0.00771590322256088;0.756899893283844;0.0939530432224274;0.329240202903748;0.0305680073797703;0.0313856713473797;-0.0020759142935276;0.951303422451019;-0.803285419940949;0.328895807266235;-0.0193820968270302;-0.0122124375775456;-0.00498581444844604
59;0.3;0.5;0.4;1.37033267230948;1.12775157026328;1.04304848564878;0.381152413943025;1.30127625909213;0.920407133752618;-0.0832401439547539;-0.655086696147919;0.328512281179428;0.0309743154793978;0.00879607442766428;-0.00502941990271211;0.696937322616577;0.47147211432457;0.328089028596878;-0.146187245845795;-0.0540164075791836;-0.000756470486521721;0.758593559265137;0.0953395962715149;0.329147607088089;0.0268038306385279;0.0232017580419779;-0.00285071367397904;0.948954641819;-0.805166900157928;0.328474223613739;-0.0188449323177338;-0.0120930280536413;-0.00468497909605503
60;0.3;0.5;0.4;1.35823359774204;1.12682117272196;1.03872793546529;0.378496192711929;1.29996758671424;0.921476800992018;-0.0809793621301651;-0.655173420906067;0.327954888343811;0.0312239769846201;0.0083218589425087;-0.00586331775411963;0.685167014598846;0.466351538896561;0.327841997146606;-0.0929345265030861;-0.0317001193761826;-0.00491350423544645;0.759611368179321;0.0952485799789429;0.32878714799881;0.0211326740682125;0.00729029532521963;-0.00518126832321286;0.946583867073059;-0.80706000328064;0.327974051237106;-0.0189957823604345;-0.0121188601478934;-0.00557040004059672
61;0.3;0.5;0.4;1.3513921360591;1.12454676969026;1.03453646912583;0.379090162014309;1.30001549222919;0.920955953894107;-0.0789002254605293;-0.65529990196228;0.327461868524551;0.0313684418797493;0.00776799954473972;-0.00540357176214457;0.67881578207016;0.463684976100922;0.32720074057579;-0.0456250123679638;-0.00840267073363066;-0.00736228190362453;0.760157227516174;0.0934243649244309;0.328237652778625;0.0192162990570068;-0.00847436115145683;-0.00678345141932368;0.944160580635071;-0.808962821960449;0.327473133802414;-0.0196358859539032;-0.0122971348464489;-0.00516350753605366
62;0.3;0.5;0.4;1.34828734924476;1.12143913033714;1.03030488890036;0.382260426140735;1.30129714207982;0.919122309230735;-0.0768048390746117;-0.655478715896606;0.327019304037094;0.0315074995160103;0.00719073927029967;-0.00513669289648533;0.67605048418045;0.463041573762894;0.326622247695923;-0.0168111398816109;0.00978871341794729;-0.00537792965769768;0.760733723640442;0.0902792066335678;0.327574074268341;0.0214616600424051;-0.0192969888448715;-0.00759807927533984;0.941717863082886;-0.81084817647934;0.327045440673828;-0.0201185997575521;-0.0123838614672422;-0.00490500684827566
63;0.3;0.5;0.4;1.34699338297248;1.11820640552552;1.02584846193303;0.387059525237418;1.30360668193235;0.916687975894469;-0.0746949762105942;-0.655703365802765;0.326636046171188;0.031622901558876;0.00674543809145689;-0.00475877383723855;0.674630463123322;0.463627934455872;0.326364874839783;-0.00719609670341015;0.0204552449285984;-0.00309218373149633;0.761690020561218;0.0864864364266396;0.32693549990654;0.025602400302887;-0.023927228525281;-0.00696558877825737;0.939040660858154;-0.812882006168366;0.326629191637039;-0.0202961005270481;-0.0122814606875181;-0.00457969587296248
64;0.3;0.5;0.4;1.34586359655227;1.11522634186352;1.02160727353137;0.392476112119643;1.30622378102602;0.91397485245219;-0.0725666284561157;-0.655951321125031;0.326233327388763;0.0318022966384888;0.00656486954540014;-0.00481363199651241;0.672869682312012;0.464617073535919;0.326145380735397;-0.0109091298654675;0.0234540719538927;-0.00395680079236627;0.763027548789978;0.0826366320252419;0.326327085494995;0.0282289702445269;-0.0237271338701248;-0.00663486355915666;0.936631321907043;-0.814699292182922;0.326225936412811;-0.0201755668967962;-0.0121391667053103;-0.0046195168979466
65;0.3;0.5;0.4;1.34391497881876;1.11247697085953;1.01738036084107;0.397653357205007;1.30881678220357;0.911542941388381;-0.0704227387905121;-0.656197547912598;0.325774133205414;0.0318619459867477;0.00655137095600367;-0.00575621007010341;0.669999659061432;0.465355902910233;0.325686484575272;-0.0196200553327799;0.02080880664289;-0.00673528667539358;0.764428377151489;0.0790769755840302;0.325704157352447;0.0269403103739023;-0.0210782308131456;-0.00719370832666755;0.934248089790344;-0.816507637500763;0.325768947601318;-0.0200003050267696;-0.0121173663064837;-0.00553767150267959
66;0.3;0.5;0.4;1.34090746747024;1.10966920277862;1.01317605166056;0.402073271266908;1.31104825177036;0.90957502779239;-0.0682752728462219;-0.656428515911102;0.325228780508041;0.0318244695663452;0.00667722849175334;-0.00621372833848;0.666108787059784;0.465495228767395;0.324984073638916;-0.0264036562293768;0.015370330773294;-0.00810578186064959;0.765440821647644;0.0758850872516632;0.325028121471405;0.0214018858969212;-0.0182281136512756;-0.00731466105207801;0.931881189346314;-0.818332076072693;0.325232833623886;-0.0198624525219202;-0.0122292917221785;-0.00595902185887098
67;0.3;0.5;0.4;1.33688157266995;1.10646157516643;1.00894227729809;0.405500408148074;1.3127210813289;0.908083173524017;-0.0660934522747994;-0.656629085540772;0.324701905250549;0.0316995568573475;0.00690097501501441;-0.0059476993046701;0.661551833152771;0.464880913496017;0.324467211961746;-0.0365118272602558;0.00510773248970509;-0.00184068479575217;0.765720784664154;0.072988823056221;0.324512273073196;0.0144287412986159;-0.0142740765586495;-0.00437622889876366;0.929500937461853;-0.820202708244324;0.324716597795486;-0.0195212159305811;-0.0123505247756839;-0.00580312125384808
68;0.3;0.5;0.4;1.33020067236982;1.10364476881587;1.00489506942907;0.40697260896004;1.31321340695314;0.907569180259638;-0.0639947205781937;-0.656825006008148;0.324266582727432;0.0315143801271915;0.00701145175844431;-0.00559542793780565;0.654649376869202;0.46254289150238;0.324522763490677;-0.0712155699729919;-0.0160740371793509;-0.00277768517844379;0.765645980834961;0.0709992051124573;0.324255675077438;0.0142167918384075;-0.00098062155302614;-0.00421246560290456;0.927220523357391;-0.822071611881256;0.324293434619904;-0.0186380576342344;-0.0124744325876236;-0.00532075017690659
69;0.3;0.5;0.4;1.31941496384514;1.10198066275908;1.0008801378187;0.406172853131682;1.31238072010532;0.908552017782879;-0.0618213303387165;-0.65698629617691;0.323837876319885;0.0315159298479557;0.00718418136239052;-0.00580779183655977;0.643747568130493;0.457925528287888;0.324004381895065;-0.112253233790398;-0.0389584898948669;-0.00930109992623329;0.76586264371872;0.0705441981554031;0.323865473270416;0.0182683747261763;0.0160255115479231;-0.00563064031302929;0.925033271312714;-0.823956489562988;0.323894798755646;-0.0175422541797161;-0.0124791814014316;-0.00546338781714439
70;0.3;0.5;0.4;1.30527390291621;1.10195961656963;0.997310505145501;0.403810441842215;1.31047282710371;0.910922918158697;-0.0600022338330746;-0.657210052013397;0.323489516973495;0.0309789590537548;0.00685924664139748;-0.00543040875345469;0.629187941551209;0.451283007860184;0.323031812906265;-0.145391628146172;-0.0578687191009522;-0.0110075678676367;0.766563832759857;0.071558453142643;0.323447972536087;0.0228251088410616;0.0282808765769005;-0.00606245826929808;0.922948479652405;-0.82584023475647;0.323510855436325;-0.016547754406929;-0.0124195292592049;-0.00530607625842094
71;0.3;0.5;0.4;1.28865042295644;1.10253345865236;0.993531675113252;0.401172962883899;1.30793053961032;0.914066368130619;-0.0578728802502155;-0.657353818416595;0.323091357946396;0.0311105642467737;0.00674867955967784;-0.00564463064074516;0.612351715564728;0.443290948867798;0.32208526134491;-0.163786619901657;-0.0694936215877533;-0.0100859515368938;0.767692625522614;0.0734140127897263;0.323000133037567;0.0264208596199751;0.0353206135332584;-0.00665567116811872;0.920944094657898;-0.827713787555695;0.323132693767548;-0.0158401988446713;-0.0122766941785812;-0.00558091700077057
72;0.3;0.5;0.4;1.27131584794268;1.10345774119178;0.98973268054514;0.399231752001581;1.30523017639003;0.917466289488389;-0.0556694902479649;-0.657491028308868;0.322640359401703;0.0314821936190128;0.00653585139662027;-0.00567754404619336;0.594863414764404;0.434777677059174;0.321245908737183;-0.167320430278778;-0.0730648785829544;-0.00863693468272686;0.76909601688385;0.0755716189742088;0.322506308555603;0.0287086330354214;0.037641603499651;-0.00662676664069295;0.918989717960358;-0.829567193984985;0.322715491056442;-0.0154235567897558;-0.0120240347459912;-0.00554695772007108
73;0.3;0.5;0.4;1.25475957119484;1.10432472495826;0.985891600861142;0.398533102502629;1.30281132825791;0.920688931238544;-0.0534010715782642;-0.657649397850037;0.322180390357971;0.0318882502615452;0.00610048696398735;-0.0060741757042706;0.578170239925385;0.426573485136032;0.32075896859169;-0.151972815394402;-0.0661318302154541;-0.00387327698990703;0.770599722862244;0.0775755941867828;0.322127491235733;0.0282156709581614;0.0337566994130611;-0.0040137623436749;0.917061030864716;-0.831389307975769;0.322273463010788;-0.0152070047333837;-0.011647897772491;-0.00617460580542684
74;0.3;0.5;0.4;1.24162546212008;1.10406135799312;0.981998593729191;0.399331031347909;1.30129299603257;0.922811031271633;-0.051085140556097;-0.657852053642273;0.321692854166031;0.0321460552513599;0.00552139384672046;-0.00608542189002037;0.565025746822357;0.4201280772686;0.320575684309006;-0.105333387851715;-0.04270114377141;-0.00347607582807541;0.771641135215759;0.0784039869904518;0.32193386554718;0.0211833473294973;0.0178853254765272;-0.00447732070460916;0.91513454914093;-0.833182454109192;0.321803152561188;-0.0151223270222545;-0.0112526016309857;-0.00603738380596042
75;0.3;0.5;0.4;1.23364844354769;1.10187705166116;0.978092099843971;0.401285603640069;1.30100650311912;0.923136202937633;-0.0487570725381374;-0.658118546009064;0.321229070425034;0.0321378074586391;0.0047583719715476;-0.0057751564309001;0.557255208492279;0.416422098875046;0.320270150899887;-0.0537913776934147;-0.0153563199564815;-0.00532557629048824;0.771789073944092;0.0772977024316788;0.321565747261047;0.0122932782396674;-0.00166992726735771;-0.00609264988452196;0.913219153881073;-0.834940195083618;0.321365922689438;-0.0152144310995936;-0.0110785774886608;-0.00571862934157252
76;0.3;0.5;0.4;1.23003932608052;1.09797459972006;0.974169118217528;0.404174872870111;1.3019211373418;0.921830586847303;-0.0464385449886322;-0.658462882041931;0.320777535438538;0.0321232378482819;0.00398893607780337;-0.00608569523319602;0.553800046443939;0.415180623531342;0.320070058107376;-0.0202529281377792;0.00597691023722291;0.000637731631286442;0.771140933036804;0.074416384100914;0.321160852909088;0.00691960565745831;-0.0153734274208546;-0.00440124189481139;0.911286592483521;-0.836698770523071;0.32093220949173;-0.0153355933725834;-0.0110617252066731;-0.00609767017886043
77;0.3;0.5;0.4;1.22760976125319;1.0938631202152;0.970243279065699;0.407560549661996;1.30333624078809;0.920152034549934;-0.0441270284354687;-0.658876597881317;0.320326834917068;0.0321518778800964;0.00336418929509819;-0.00619846768677235;0.551218926906586;0.414710342884064;0.320667713880539;-0.0277644321322441;0.00794962886720896;0.00490175280719996;0.770482182502747;0.0711565241217613;0.320843309164047;0.0103677995502949;-0.0129709606990218;-0.00574029702693224;0.909352540969849;-0.83845591545105;0.320475876331329;-0.0152451070025563;-0.0109538519755006;-0.00638509215787053
